matchId,teamId,win,meta_gameDurationMin,meta_gameVersion,meta_queueId,X_TOP_AllyChampId,X_TOP_EnemyChampId,X_TOP_SummonerA,X_TOP_SummonerB,X_TOP_SS_CLEANSE,X_TOP_SS_EXHAUST,X_TOP_SS_FLASH,X_TOP_SS_GHOST,X_TOP_SS_HEAL,X_TOP_SS_SMITE,X_TOP_SS_TELEPORT,X_TOP_SS_CLARITY,X_TOP_SS_IGNITE,X_TOP_SS_BARRIER,X_TOP_SS_SNOWBALL,X_TOP_Keystone,Post_TOP_GoldDiff_5,Post_TOP_XpDiff_5,Post_TOP_CsDiff_5,Post_TOP_GoldDiff_10,Post_TOP_XpDiff_10,Post_TOP_CsDiff_10,Post_TOP_GoldDiff_15,Post_TOP_XpDiff_15,Post_TOP_CsDiff_15,Post_TOP_GoldDiff_20,Post_TOP_XpDiff_20,Post_TOP_CsDiff_20,Post_TOP_EarlyTakedowns_15,Post_TOP_LaneCsBefore10,Post_TOP_DmgTotalPM,Post_TOP_DmgTurretPM,Post_TOP_DmgObjPM,Post_TOP_VisionScorePM,Post_TOP_KillParticipation,X_JUNGLE_AllyChampId,X_JUNGLE_EnemyChampId,X_JUNGLE_SummonerA,X_JUNGLE_SummonerB,X_JUNGLE_SS_CLEANSE,X_JUNGLE_SS_EXHAUST,X_JUNGLE_SS_FLASH,X_JUNGLE_SS_GHOST,X_JUNGLE_SS_HEAL,X_JUNGLE_SS_SMITE,X_JUNGLE_SS_TELEPORT,X_JUNGLE_SS_CLARITY,X_JUNGLE_SS_IGNITE,X_JUNGLE_SS_BARRIER,X_JUNGLE_SS_SNOWBALL,X_JUNGLE_Keystone,Post_JUNGLE_GoldDiff_5,Post_JUNGLE_XpDiff_5,Post_JUNGLE_CsDiff_5,Post_JUNGLE_GoldDiff_10,Post_JUNGLE_XpDiff_10,Post_JUNGLE_CsDiff_10,Post_JUNGLE_GoldDiff_15,Post_JUNGLE_XpDiff_15,Post_JUNGLE_CsDiff_15,Post_JUNGLE_GoldDiff_20,Post_JUNGLE_XpDiff_20,Post_JUNGLE_CsDiff_20,Post_JUNGLE_EarlyTakedowns_15,Post_JUNGLE_JgCsBefore10,Post_JUNGLE_EnemyJgInvades,Post_JUNGLE_DmgTotalPM,Post_JUNGLE_DmgTurretPM,Post_JUNGLE_DmgObjPM,Post_JUNGLE_VisionScorePM,Post_JUNGLE_KillParticipation,X_MIDDLE_AllyChampId,X_MIDDLE_EnemyChampId,X_MIDDLE_SummonerA,X_MIDDLE_SummonerB,X_MIDDLE_SS_CLEANSE,X_MIDDLE_SS_EXHAUST,X_MIDDLE_SS_FLASH,X_MIDDLE_SS_GHOST,X_MIDDLE_SS_HEAL,X_MIDDLE_SS_SMITE,X_MIDDLE_SS_TELEPORT,X_MIDDLE_SS_CLARITY,X_MIDDLE_SS_IGNITE,X_MIDDLE_SS_BARRIER,X_MIDDLE_SS_SNOWBALL,X_MIDDLE_Keystone,Post_MIDDLE_GoldDiff_5,Post_MIDDLE_XpDiff_5,Post_MIDDLE_CsDiff_5,Post_MIDDLE_GoldDiff_10,Post_MIDDLE_XpDiff_10,Post_MIDDLE_CsDiff_10,Post_MIDDLE_GoldDiff_15,Post_MIDDLE_XpDiff_15,Post_MIDDLE_CsDiff_15,Post_MIDDLE_GoldDiff_20,Post_MIDDLE_XpDiff_20,Post_MIDDLE_CsDiff_20,Post_MIDDLE_EarlyTakedowns_15,Post_MIDDLE_LaneCsBefore10,Post_MIDDLE_DmgTotalPM,Post_MIDDLE_DmgTurretPM,Post_MIDDLE_DmgObjPM,Post_MIDDLE_VisionScorePM,Post_MIDDLE_KillParticipation,X_BOTTOM_AllyChampId,X_BOTTOM_EnemyChampId,X_BOTTOM_SummonerA,X_BOTTOM_SummonerB,X_BOTTOM_SS_CLEANSE,X_BOTTOM_SS_EXHAUST,X_BOTTOM_SS_FLASH,X_BOTTOM_SS_GHOST,X_BOTTOM_SS_HEAL,X_BOTTOM_SS_SMITE,X_BOTTOM_SS_TELEPORT,X_BOTTOM_SS_CLARITY,X_BOTTOM_SS_IGNITE,X_BOTTOM_SS_BARRIER,X_BOTTOM_SS_SNOWBALL,X_BOTTOM_Keystone,Post_BOTTOM_GoldDiff_5,Post_BOTTOM_XpDiff_5,Post_BOTTOM_CsDiff_5,Post_BOTTOM_GoldDiff_10,Post_BOTTOM_XpDiff_10,Post_BOTTOM_CsDiff_10,Post_BOTTOM_GoldDiff_15,Post_BOTTOM_XpDiff_15,Post_BOTTOM_CsDiff_15,Post_BOTTOM_GoldDiff_20,Post_BOTTOM_XpDiff_20,Post_BOTTOM_CsDiff_20,Post_BOTTOM_EarlyTakedowns_15,Post_BOTTOM_LaneCsBefore10,Post_BOTTOM_DmgTotalPM,Post_BOTTOM_DmgTurretPM,Post_BOTTOM_DmgObjPM,Post_BOTTOM_VisionScorePM,Post_BOTTOM_KillParticipation,X_UTILITY_AllyChampId,X_UTILITY_EnemyChampId,X_UTILITY_SummonerA,X_UTILITY_SummonerB,X_UTILITY_SS_CLEANSE,X_UTILITY_SS_EXHAUST,X_UTILITY_SS_FLASH,X_UTILITY_SS_GHOST,X_UTILITY_SS_HEAL,X_UTILITY_SS_SMITE,X_UTILITY_SS_TELEPORT,X_UTILITY_SS_CLARITY,X_UTILITY_SS_IGNITE,X_UTILITY_SS_BARRIER,X_UTILITY_SS_SNOWBALL,X_UTILITY_Keystone,Post_UTILITY_GoldDiff_5,Post_UTILITY_XpDiff_5,Post_UTILITY_CsDiff_5,Post_UTILITY_GoldDiff_10,Post_UTILITY_XpDiff_10,Post_UTILITY_CsDiff_10,Post_UTILITY_GoldDiff_15,Post_UTILITY_XpDiff_15,Post_UTILITY_CsDiff_15,Post_UTILITY_GoldDiff_20,Post_UTILITY_XpDiff_20,Post_UTILITY_CsDiff_20,Post_UTILITY_EarlyTakedowns_15,Post_UTILITY_LaneCsBefore10,Post_UTILITY_DmgTotalPM,Post_UTILITY_DmgTurretPM,Post_UTILITY_DmgObjPM,Post_UTILITY_VisionScorePM,Post_UTILITY_KillParticipation,Feat_Team_Spread_5,Feat_Team_GroupedRatio_5,Feat_Team_MaxPairDist_5,Feat_Team_Spread_10,Feat_Team_GroupedRatio_10,Feat_Team_MaxPairDist_10,Feat_Team_Spread_15,Feat_Team_GroupedRatio_15,Feat_Team_MaxPairDist_15,Feat_Team_Spread_20,Feat_Team_GroupedRatio_20,Feat_Team_MaxPairDist_20,Feat_Jungle_LanePresenceTop_2_14,Feat_Jungle_LanePresenceMid_2_14,Feat_Jungle_LanePresenceBot_2_14,Label_JungleFocusLane_2_14,Feat_Jungle_TopsidePresence_2_14,Feat_Jungle_BotsidePresence_2_14,Label_JungleMapSideFocus_2_14,Feat_FirstDragonTime_s,Feat_FirstGrubsTime_s,Feat_FirstHeraldTime_s,Feat_FirstTowerTime_s,Feat_Dragons_0_14,Feat_Grubs_0_14,Feat_Heralds_0_14,Feat_Objectives_0_14,Feat_Kills_0_14,Feat_Kills_14_25,Feat_Fights_0_14,Feat_PickRatio_0_14,Feat_TeamfightRatio_0_14,Feat_AvgKillsPerFight_0_14,Feat_AvgUniqParticipants_0_14,Feat_FirstFightTime_0_14_s,Feat_FirstFightType_0_14,Feat_Fights_14_25,Feat_PickRatio_14_25,Feat_TeamfightRatio_14_25,Feat_AvgKillsPerFight_14_25,Feat_AvgUniqParticipants_14_25,Feat_Fights_0_25,Feat_PickRatio_0_25,Feat_TeamfightRatio_0_25,Feat_AvgKillsPerFight_0_25,Feat_AvgUniqParticipants_0_25,Feat_TowerKills_TOP_0_14,Feat_TowerKills_TOP_14_25,Feat_Plates_TOP_0_14,Feat_TowerKills_MID_0_14,Feat_TowerKills_MID_14_25,Feat_Plates_MID_0_14,Feat_TowerKills_BOT_0_14,Feat_TowerKills_BOT_14_25,Feat_Plates_BOT_0_14,Label_FirstMajorObjective_0_14,Label_ObjectivePriority_0_14,Label_SkirmishStyle_0_25,Label_FirstFightType_0_14,Label_TowerPlan_14_25,Label_LanePressureBias_0_14,Label_Tempo_0_20,Label_Grouping_15,Label_Snowball_0_14,Post_Team_Dragons,Post_Team_Barons,Post_Team_Towers,Post_Team_Inhibitors,Post_Team_RiftHeralds,Post_Team_VoidGrubs,Post_Team_ElderDragons
EUW1_7737914090,100,1,28.95,16.3.745.7600,420,58,106,4,14,0,0,1,0,0,0,0,0,1,0,0,8005,-112,-204,17,174,13,25,1355,1454,29,2511,2291,46,5,87,1530.9153713298792,611.8825561312608,685.9412780656304,0.75993091537133,0.486,59,5,4,11,0,0,1,0,0,1,0,0,0,0,0,8010,-227,-426,-12,-137,-340,-18,377,-7,-33,-897,-897,-43,12,63,0,564.006908462867,89.70639032815198,1183.0742659758205,1.001727115716753,0.743,7,86,4,14,0,0,1,0,0,0,0,0,1,0,0,8112,208,-186,8,232,-410,20,604,454,29,281,959,38,11,91,1442.9706390328151,532.2625215889465,537.5474956822108,0.8981001727115717,0.629,119,50,4,21,0,0,1,0,0,0,0,0,0,1,0,8008,1,101,12,1798,631,25,1296,-285,26,781,-522,31,8,86,1454.4386873920553,314.853195164076,650.0172711571676,0.5872193436960277,0.629,432,79,4,7,0,0,1,0,1,0,0,0,0,0,0,8112,-462,13,0,-13,99,-8,60,-582,-13,-43,-1187,-16,10,8,704.006908462867,103.41968911917098,113.12607944732298,3.3506044905008636,0.743,5343.031795331386,0.0,12938.489015337147,3136.4979322742774,0.6,11603.12100255789,3597.0516952908247,0.2,10476.343732428792,4755.612348618612,0.2,12273.869235086382,0.23076923076923078,0.15384615384615385,0.6153846153846154,BOT,0.23076923076923078,0.6153846153846154,BOTSIDE,,521.845,934.075,883.107,0,3,0,3,15,11,5,0.0,0.8,4.2,7.4,396.65,TEAMFIGHT,7,0.0,0.8571428571428571,3.4285714285714284,7.857142857142857,12,0.0,0.8333333333333334,3.75,7.666666666666667,0,1,3,0,2,2,0,1,2,GRUBS,GRUBS_HERALD,TEAMFIGHT,TEAMFIGHT,STANDARD,NEUTRAL,FAST,SPLIT,YES,0,1,10,1,1,3,0
EUW1_7737914090,200,0,28.95,16.3.745.7600,420,106,58,4,14,0,0,1,0,0,0,0,0,1,0,0,8005,112,204,-17,-174,-13,-25,-1355,-1454,-29,-2511,-2291,-46,1,62,758.4110535405872,237.51295336787567,329.8791018998273,0.8981001727115717,0.333,5,59,4,11,0,0,1,0,0,1,0,0,0,0,0,8010,227,426,12,137,340,18,-377,7,33,897,897,43,2,79,3,785.5267702936097,0.0,711.8134715025907,1.0362694300518136,0.417,86,7,4,6,0,0,1,1,0,0,0,0,0,0,0,8360,-208,186,-8,-232,410,-20,-604,-454,-29,-281,-959,-38,4,71,685.8721934369603,144.559585492228,215.95854922279793,0.7253886010362695,0.542,50,119,4,6,0,0,1,1,0,0,0,0,0,0,0,8214,-1,-101,-12,-1798,-631,-25,-1296,285,-26,-781,522,-31,8,61,1007.426597582038,215.3713298791019,280.5181347150259,0.7253886010362695,0.708,79,432,4,7,0,0,1,0,1,0,0,0,0,0,0,8230,462,-13,0,13,-99,8,-60,582,13,43,1187,16,8,16,584.0759930915372,46.597582037996546,85.42314335060449,2.2107081174438687,0.75,5039.07580172229,0.0,13964.584132726619,3349.4472137608363,0.2,10897.140955314839,3963.1425370058723,0.2,12380.172050500752,340.6762890920442,1.0,1165.652606911682,0.23076923076923078,0.46153846153846156,0.3076923076923077,MID,0.23076923076923078,0.3076923076923077,NEUTRAL,466.92,,,834.874,2,0,0,2,8,16,5,0.4,0.6,3.6,6.0,212.2,PICK,8,0.125,0.875,3.25,7.375,13,0.23076923076923078,0.7692307692307693,3.3846153846153846,6.846153846153846,1,0,2,0,1,1,0,1,1,DRAGON,DRAGONS,TEAMFIGHT,PICK,STANDARD,NEUTRAL,FAST,SPLIT,YES,4,0,3,0,0,0,0
EUW1_7737874388,100,1,15.633333333333333,16.3.745.7600,420,106,2,4,14,0,0,1,0,0,0,0,0,1,0,0,8008,-168,-93,-9,-538,4,-16,201,-156,-30,127,-156,-33,3,69,613.1769722814499,326.80170575692966,326.80170575692966,0.511727078891258,0.214,126,904,4,11,0,0,1,0,0,1,0,0,0,0,0,8369,118,56,3,79,399,11,472,888,11,688,1069,12,4,85,1,476.226012793177,82.13219616204691,620.0213219616205,1.7270788912579957,0.357,897,43,4,12,0,0,1,0,0,0,1,0,0,0,0,8439,27,-204,-1,-414,175,10,-148,1055,15,-49,1303,19,3,93,410.9808102345416,66.46055437100213,289.5735607675906,0.5756929637526652,0.214,51,119,4,21,0,0,1,0,0,0,0,0,0,1,0,9923,528,307,14,1999,495,30,4375,1135,52,4654,1177,55,6,98,478.52878464818764,995.7569296375267,995.7569296375267,0.44776119402985076,0.5,800,40,4,7,0,0,1,0,1,0,0,0,0,0,0,8229,405,232,1,1169,1174,-2,1359,1238,-2,1694,1451,-2,8,7,587.4626865671642,10.682302771855012,10.682302771855012,1.2153518123667377,0.643,4128.580472720689,0.4,13051.244844841429,4433.3257479681415,0.2,14244.317112448742,3626.2322960739525,0.6,14023.163266538688,4758.894741359029,0.2,13235.02640722715,0.07692307692307693,0.46153846153846156,0.46153846153846156,NEUTRAL,0.07692307692307693,0.46153846153846156,BOTSIDE,542.066,,,698.663,1,0,0,1,10,4,5,0.4,0.6,2.8,5.6,289.258,TEAMFIGHT,3,0.6666666666666666,0.0,1.3333333333333333,4.0,8,0.5,0.375,2.25,5.0,0,0,2,0,2,2,1,0,4,DRAGON,DRAGONS,MIXED,TEAMFIGHT,STANDARD,BOT,FAST,MIXED,YES,2,0,3,0,0,0,0
EUW1_7737874388,200,0,15.633333333333333,16.3.745.7600,420,2,106,4,6,0,0,1,1,0,0,0,0,0,0,0,8010,168,93,9,538,-4,16,-201,156,30,-127,156,33,2,85,500.9808102345416,184.86140724946696,184.86140724946696,0.767590618336887,0.333,904,126,4,11,0,0,1,0,0,1,0,0,0,0,0,8010,-118,-56,-3,-79,-399,-11,-472,-888,-11,-688,-1069,-12,3,76,5,222.02558635394456,0.0,676.5031982942431,1.1513859275053304,0.5,43,897,4,12,0,0,1,0,0,0,1,0,0,0,0,8229,-27,204,1,414,-175,-10,148,-1055,-15,49,-1303,-19,4,83,756.0127931769723,42.53731343283582,47.52665245202559,0.511727078891258,0.667,119,51,1,4,1,0,1,0,0,0,0,0,0,0,0,8008,-528,-307,-14,-1999,-495,-30,-4375,-1135,-52,-4654,-1177,-55,1,68,133.49680170575692,0.0,0.0,0.5756929637526652,0.167,40,800,4,7,0,0,1,0,1,0,0,0,0,0,0,8214,-405,-232,-1,-1169,-1174,2,-1359,-1238,2,-1694,-1451,2,4,9,358.40085287846483,0.0,0.0,2.046908315565032,0.667,4300.629197051927,0.4,13729.251836862779,4241.612342270479,0.0,12040.377278142076,4231.703896782897,0.2,12702.95418396839,5007.670943906402,0.2,13928.66691395842,0.38461538461538464,0.46153846153846156,0.15384615384615385,NEUTRAL,0.38461538461538464,0.15384615384615385,TOPSIDE,,505.357,,,0,3,0,3,6,0,5,0.4,0.6,2.6,5.4,289.258,TEAMFIGHT,0,0.0,0.0,0.0,0.0,5,0.4,0.6,2.6,5.4,0,0,1,0,0,0,0,0,0,GRUBS,GRUBS_HERALD,MIXED,TEAMFIGHT,STANDARD,NEUTRAL,MID,SPLIT,YES,0,0,0,0,0,3,0
EUW1_7737810205,100,0,32.6,16.3.745.7600,420,126,14,4,12,0,0,1,0,0,0,1,0,0,0,0,8437,264,44,12,470,185,14,458,794,25,1058,1508,39,1,104,1128.006134969325,401.3496932515337,401.3496932515337,0.705521472392638,0.5,141,36,4,11,0,0,1,0,0,1,0,0,0,0,0,8010,0,2,0,41,-452,-5,351,-1703,-24,1352,-858,-16,4,78,4,1190.7361963190183,0.0,493.7730061349693,0.6441717791411042,0.571,893,84,4,12,0,0,1,0,0,0,1,0,0,0,0,8112,-203,165,11,-382,-290,16,-667,-278,2,995,1910,20,3,84,1117.208588957055,218.49693251533742,235.8282208588957,0.49079754601226994,0.5,110,51,4,21,0,0,1,0,0,0,0,0,0,1,0,8005,-1136,-191,-4,-2216,-685,-31,-4312,-92,-31,-5438,-678,-59,3,67,900.4294478527607,121.41104294478527,296.13496932515335,0.705521472392638,0.571,4,518,4,7,0,0,1,0,1,0,0,0,0,0,0,8360,-621,-572,1,-1025,-1342,-1,-1373,-2397,-10,-1331,-1494,-16,4,20,281.5644171779141,9.877300613496931,37.45398773006135,2.4846625766871164,0.714,4475.994861646636,0.2,12456.416378718239,4343.80273790596,0.2,13311.803371444457,2627.5028794039267,0.8,8194.412547583872,1204.8285351457869,0.8,4107.058558141093,0.23076923076923078,0.46153846153846156,0.3076923076923077,MID,0.23076923076923078,0.3076923076923077,NEUTRAL,1520.457,526.432,,1161.902,0,3,0,3,3,15,2,0.5,0.5,2.0,6.0,497.344,PICK,7,0.14285714285714285,0.7142857142857143,4.142857142857143,7.857142857142857,9,0.2222222222222222,0.6666666666666666,3.6666666666666665,7.444444444444445,0,1,2,0,1,1,0,1,0,GRUBS,GRUBS_HERALD,TEAMFIGHT,PICK,STANDARD,NEUTRAL,MID,GROUP,YES,1,0,3,0,0,3,0
EUW1_7737810205,200,1,32.6,16.3.745.7600,420,14,126,4,12,0,0,1,0,0,0,1,0,0,0,0,8437,-264,-44,-12,-470,-185,-14,-458,-794,-25,-1058,-1508,-39,2,90,720.1533742331288,324.17177914110425,384.32515337423314,0.5828220858895705,0.317,36,141,4,11,0,0,1,0,0,1,0,0,0,0,0,8021,0,-2,0,-41,452,5,-351,1703,24,-1352,858,16,4,88,32,1050.7055214723925,33.895705521472394,1813.7116564417177,0.9815950920245399,0.512,84,893,4,14,0,0,1,0,0,0,0,0,1,0,0,8112,203,-165,-11,382,290,-16,667,278,-2,-995,-1910,-20,5,68,768.8036809815951,22.42331288343558,22.42331288343558,0.8282208588957055,0.244,51,110,4,21,0,0,1,0,0,0,0,0,0,1,0,8369,1136,191,4,2216,685,31,4312,92,31,5438,678,59,8,98,1854.9386503067483,578.7116564417178,1845.4907975460121,0.8588957055214723,0.683,518,4,4,7,0,0,1,0,1,0,0,0,0,0,0,8229,621,572,-1,1025,1342,1,1373,2397,10,1331,1494,16,11,21,794.7239263803681,77.14723926380368,182.6687116564417,2.607361963190184,0.634,3942.484819021659,0.4,14615.865386626956,5248.99906384209,0.2,13513.373857035112,3935.8076834730077,0.4,10206.802633538086,2998.2341221594747,0.2,8511.178590536096,0.23076923076923078,0.46153846153846156,0.3076923076923077,MID,0.23076923076923078,0.3076923076923077,NEUTRAL,525.931,,929.853,608.327,1,0,0,1,11,16,9,0.6666666666666666,0.2222222222222222,1.4444444444444444,4.0,150.166,PICK,8,0.375,0.625,3.625,7.125,17,0.5294117647058824,0.4117647058823529,2.4705882352941178,5.470588235294118,0,1,1,0,2,2,1,1,5,DRAGON,DRAGONS,PICK,PICK,STANDARD,BOT,FAST,SPLIT,YES,4,2,9,1,1,0,0
EUW1_7737729821,100,0,38.78333333333333,16.3.745.7600,420,86,122,4,14,0,0,1,0,0,0,0,0,1,0,0,8230,-144,62,-9,-237,-28,-20,-367,-295,-20,-212,952,-18,1,66,1140.2836269875377,273.54533734422006,498.8483025354534,1.0313708637730985,0.455,48,36,4,11,0,0,1,0,0,1,0,0,0,0,0,8005,102,-247,-4,-187,-677,-17,-251,-1933,-36,-39,-1153,-27,3,68,9,647.159432746025,74.46497636441771,602.1143102707349,1.5728405672539751,0.515,27,245,4,6,0,0,1,1,0,0,0,0,0,0,0,8230,57,-728,-20,-766,-1331,-31,-1689,-2590,-47,-2489,-2384,-45,2,69,1109.2651482595618,93.2359260850881,149.34250107434465,0.7219596046411689,0.364,147,45,4,21,0,0,1,0,0,0,0,0,0,1,0,8214,311,3,3,675,485,0,1889,1837,9,2094,1957,10,8,71,1112.8749462827675,168.1392350666094,273.00386764073914,0.5414697034808766,0.818,111,432,4,14,0,0,1,0,0,0,0,0,1,0,0,8439,615,181,4,632,143,4,1064,95,4,1073,269,4,9,13,536.0292221744736,16.373012462397938,55.41039965620971,3.2230339492909326,0.697,4889.493612887751,0.2,12193.862103533893,4755.336285268777,0.0,11268.33377212443,4581.933191350858,0.4,13711.709339101379,1957.1815184739323,0.8,6200.117176312073,0.23076923076923078,0.38461538461538464,0.38461538461538464,NEUTRAL,0.23076923076923078,0.38461538461538464,BOTSIDE,496.294,,990.349,885.247,1,0,0,1,9,9,6,0.5,0.16666666666666666,1.5,4.166666666666667,196.991,TEAMFIGHT,7,0.2857142857142857,0.5714285714285714,1.8571428571428572,5.714285714285714,13,0.38461538461538464,0.38461538461538464,1.6923076923076923,5.0,0,1,1,0,2,0,0,1,3,DRAGON,DRAGONS,MIXED,TEAMFIGHT,STANDARD,BOT,MID,SPLIT,NO,2,1,6,0,1,0,0
EUW1_7737729821,200,1,38.78333333333333,16.3.745.7600,420,122,86,4,6,0,0,1,1,0,0,0,0,0,0,0,8010,144,-62,9,237,28,20,367,295,20,212,-952,18,2,86,1142.2432316287066,223.67855608079074,284.7872797593468,0.3867640739149119,0.552,36,48,6,11,0,0,0,1,0,1,0,0,0,0,0,8021,-102,247,4,187,677,17,251,1933,36,39,1153,27,2,86,7,736.7855608079072,116.95745595186936,1202.9651912333477,0.5930382466695316,0.655,245,27,4,12,0,0,1,0,0,0,1,0,0,0,0,9923,-57,728,20,766,1331,31,1689,2590,47,2489,2384,45,4,100,1244.0395358831113,429.41125913192957,862.7417275461969,0.9798023205844435,0.759,45,147,4,12,0,0,1,0,0,0,1,0,0,0,0,8369,-311,-3,-3,-675,-485,0,-1889,-1837,-9,-2094,-1957,-10,1,71,1218.100558659218,247.27116458960035,417.3700042973786,0.36097980232058446,0.552,432,111,4,7,0,0,1,0,1,0,0,0,0,0,0,8112,-615,-181,-4,-632,-143,-4,-1064,-95,-4,-1073,-269,-4,3,9,501.7361409540181,20.782122905027933,83.64417705199828,4.46067898581865,0.828,4760.6744949895965,0.2,14533.436792445207,4667.311520063291,0.0,13653.56693322298,5322.985168291509,0.0,13395.715173143986,3258.359204516137,0.4,9357.716655253033,0.46153846153846156,0.3076923076923077,0.23076923076923078,TOP,0.46153846153846156,0.23076923076923078,TOPSIDE,836.221,501.355,,970.485,1,3,0,4,3,6,2,0.5,0.5,1.5,5.0,498.716,PICK,5,0.4,0.6,2.0,5.6,7,0.42857142857142855,0.5714285714285714,1.8571428571428572,5.428571428571429,0,1,1,0,1,2,0,1,0,GRUBS,GRUBS_HERALD,MIXED,PICK,SPLIT_1_3_1,NEUTRAL,MID,SPLIT,YES,3,1,9,3,0,3,0
EUW1_7736613227,100,0,34.2,16.3.745.7600,420,27,126,6,14,0,0,0,1,0,0,0,0,1,0,0,8214,-122,113,-18,-458,258,-17,-1632,-2014,-37,-562,-291,-20,4,78,547.3099415204678,65.14619883040935,65.14619883040935,0.6140350877192982,0.441,64,91,4,11,0,0,1,0,0,1,0,0,0,0,0,8010,-307,188,1,25,285,3,-590,-1096,-15,-1200,-1241,-9,6,66,5,560.9356725146198,0.0,145.64327485380116,1.4912280701754386,0.471,42,893,3,4,0,1,1,0,0,0,0,0,0,0,0,8010,199,-400,-4,-550,-233,-7,-784,-195,-6,-275,866,20,3,86,923.0701754385964,443.59649122807014,452.36842105263156,0.7602339181286549,0.412,804,18,4,21,0,0,1,0,0,0,0,0,0,1,0,8008,-237,8,2,-746,-43,6,-2248,-1379,-11,-2021,-1248,-18,3,70,879.5321637426899,94.94152046783626,94.94152046783626,0.7017543859649122,0.5,60,111,4,14,0,0,1,0,0,0,0,0,1,0,0,8112,578,-61,-6,514,-17,-2,283,-99,-9,1282,344,-13,5,13,569.5029239766081,30.877192982456137,30.877192982456137,3.859649122807017,0.471,4645.89996587575,0.2,14302.252584820335,4495.857103463091,0.2,13283.450342437389,3501.295832869228,0.4,11764.431860485232,3711.6777573457002,0.4,13978.001287737816,0.23076923076923078,0.46153846153846156,0.3076923076923077,MID,0.23076923076923078,0.3076923076923077,NEUTRAL,,591.738,,1050.333,0,1,0,1,11,13,7,0.2857142857142857,0.42857142857142855,2.7142857142857144,5.571428571428571,150.498,SKIRMISH,7,0.42857142857142855,0.5714285714285714,4.0,6.571428571428571,14,0.35714285714285715,0.5,3.357142857142857,6.071428571428571,0,0,2,0,1,2,0,0,1,GRUBS,GRUBS_HERALD,TEAMFIGHT,NONE,STANDARD,NEUTRAL,MID,SPLIT,NO,0,0,4,0,0,1,0
EUW1_7736613227,200,1,34.2,16.3.745.7600,420,126,27,4,12,0,0,1,0,0,0,1,0,0,0,0,8230,122,-113,18,458,-258,17,1632,2014,37,562,291,20,4,95,1026.9590643274853,541.4327485380117,784.6783625730993,1.2573099415204678,0.269,91,64,11,14,0,0,0,0,0,1,0,0,1,0,0,8010,307,-188,-1,-25,-285,-3,590,1096,15,1200,1241,9,11,62,29,1692.5730994152045,72.92397660818713,1418.8011695906432,1.6374269005847952,0.577,893,42,4,12,0,0,1,0,0,0,1,0,0,0,0,8112,-199,400,4,550,233,7,784,195,6,275,-866,-20,10,93,1135.0,166.4035087719298,166.4035087719298,0.7602339181286549,0.385,18,804,4,21,0,0,1,0,0,0,0,0,0,1,0,8008,237,-8,-2,746,43,-6,2248,1379,11,2021,1248,18,8,64,600.0584795321637,398.80116959064327,752.9824561403508,1.0818713450292397,0.308,111,60,4,7,0,0,1,0,1,0,0,0,0,0,0,8439,-578,61,6,-514,17,2,-283,99,9,-1282,-344,13,9,14,322.86549707602336,0.0,49.50292397660818,4.152046783625731,0.481,4522.694782428045,0.2,14027.02106649876,2900.302548349625,0.4,9235.848851080229,6169.444502626835,0.2,14457.312751683834,3724.8159337448,0.2,8590.381248815445,0.23076923076923078,0.46153846153846156,0.3076923076923077,MID,0.23076923076923078,0.3076923076923077,NEUTRAL,1114.89,601.617,,808.463,0,2,0,2,18,15,6,0.0,0.6666666666666666,3.8333333333333335,6.833333333333333,185.519,TEAMFIGHT,4,0.0,1.0,6.25,9.0,10,0.0,0.8,4.8,7.7,0,1,2,0,1,1,1,0,2,GRUBS,GRUBS_HERALD,TEAMFIGHT,TEAMFIGHT,STANDARD,NEUTRAL,FAST,SPLIT,YES,3,2,8,1,0,2,0
